Datetime,Position,Close,Signal-10 PnL,Short,Long,Capital,,Backtest,,
2024-06-20 17:30:00+00:00,Long,19793.37891,2.916015625,2.916015625,0,12520.07227,,,,
2024-06-20 19:30:00+00:00,Short,19753.06836,-40.31054688,0,-40.31054688,12479.76172,,,,
2024-06-21 13:30:00+00:00,Long,19697.75195,55.31640625,55.31640625,0,12535.07813,,,,
2024-06-21 14:30:00+00:00,Short,19728.63477,30.8828125,0,30.8828125,12565.96094,,,,
2024-06-21 15:30:00+00:00,Long,19773.45117,-44.81640625,-44.81640625,0,12521.14453,,,,
2024-06-21 17:30:00+00:00,Short,19728.43555,-45.015625,0,-45.015625,12476.12891,,,,
2024-06-21 18:30:00+00:00,Long,19723.55664,4.87890625,4.87890625,0,12481.00781,,,,
2024-06-21 19:30:00+00:00,Short,19704.86133,-18.6953125,0,-18.6953125,12462.3125,,,,
2024-06-24 17:30:00+00:00,Long,19512.64453,192.2167969,192.2167969,0,12654.5293,,,,
2024-06-24 18:30:00+00:00,Short,19562.6875,50.04296875,0,50.04296875,12704.57227,,,,
2024-06-24 19:30:00+00:00,Long,19477.42773,85.25976563,85.25976563,0,12789.83203,,,,
2024-06-25 13:30:00+00:00,Short,19613.62109,136.1933594,0,136.1933594,12926.02539,,,,
2024-06-25 16:30:00+00:00,Long,19629.7207,-16.09960938,-16.09960938,0,12909.92578,,,,
2024-06-25 17:30:00+00:00,Short,19695.0332,65.3125,0,65.3125,12975.23828,,,,
2024-06-25 18:30:00+00:00,Long,19711.88672,-16.85351563,-16.85351563,0,12958.38477,,,,
2024-06-26 17:30:00+00:00,Short,19709.86133,-2.025390625,0,-2.025390625,12956.35938,,,,
2024-06-26 18:30:00+00:00,Long,19700.39063,9.470703125,9.470703125,0,12965.83008,,,,
2024-06-26 19:30:00+00:00,Short,19748.06445,47.67382813,0,47.67382813,13013.50391,,,,
2024-06-27 14:30:00+00:00,Long,19737.27344,10.79101563,10.79101563,0,13024.29492,,,,
2024-06-27 16:30:00+00:00,Short,19795.95898,58.68554688,0,58.68554688,13082.98047,,,,
2024-06-27 17:30:00+00:00,Long,19756.14844,39.81054688,39.81054688,0,13122.79102,,,,
2024-06-28 13:30:00+00:00,Short,19968.46875,212.3203125,0,212.3203125,13335.11133,,,,
2024-06-28 17:30:00+00:00,Long,19769.04492,199.4238281,199.4238281,0,13534.53516,,,,
2024-06-28 18:30:00+00:00,Short,19745.87305,-23.171875,0,-23.171875,13511.36328,,,,
2024-07-01 13:30:00+00:00,Long,19691.54102,54.33203125,54.33203125,0,13565.69531,,,,
2024-07-02 18:30:00+00:00,Short,19982.57227,291.03125,0,291.03125,13856.72656,,,,
2024-07-09 15:30:00+00:00,Long,20476.16211,-493.5898438,-493.5898438,0,13363.13672,,,,
2024-07-10 15:30:00+00:00,Short,20584.70703,108.5449219,0,108.5449219,13471.68164,,,,
2024-07-17 14:30:00+00:00,Long,19929.83984,654.8671875,654.8671875,0,14126.54883,,,,
2024-07-22 18:30:00+00:00,Short,19817.04883,-112.7910156,0,-112.7910156,14013.75781,,,,
2024-07-24 13:30:00+00:00,Long,19324.24023,492.8085938,492.8085938,0,14506.56641,,,,
2024-07-26 16:30:00+00:00,Short,19137.51172,-186.7285156,0,-186.7285156,14319.83789,,,,
2024-07-26 17:30:00+00:00,Long,19029.83203,107.6796875,107.6796875,0,14427.51758,,,,
2024-07-26 18:30:00+00:00,Short,19029.81836,-0.013671875,0,-0.013671875,14427.50391,,,,
2024-07-29 13:30:00+00:00,Long,19145.15625,-115.3378906,-115.3378906,0,14312.16602,,,,
2024-07-29 14:30:00+00:00,Short,19042.55273,-102.6035156,0,-102.6035156,14209.5625,,,,
2024-07-29 15:30:00+00:00,Long,19153.76563,-111.2128906,-111.2128906,0,14098.34961,,,,
2024-07-29 16:30:00+00:00,Short,19120.8125,-32.953125,0,-32.953125,14065.39648,,,,
2024-07-30 15:30:00+00:00,Long,18793.62305,327.1894531,327.1894531,0,14392.58594,,,,
2024-07-30 19:30:00+00:00,Short,18789.53906,-4.083984375,0,-4.083984375,14388.50195,,,,
2024-08-01 15:30:00+00:00,Long,19018.73633,-229.1972656,-229.1972656,0,14159.30469,,,,
2024-08-07 13:30:00+00:00,Short,18328.88477,-689.8515625,0,-689.8515625,13469.45313,,,,
2024-08-09 13:30:00+00:00,Long,18400.42773,-71.54296875,-71.54296875,0,13397.91016,,,,
2024-08-09 16:30:00+00:00,Short,18543.78125,143.3535156,0,143.3535156,13541.26367,,,,
2024-08-12 17:30:00+00:00,Long,18527.07617,16.70507813,16.70507813,0,13557.96875,,,,
2024-08-12 18:30:00+00:00,Short,18523.37109,-3.705078125,0,-3.705078125,13554.26367,,,,
2024-08-12 19:30:00+00:00,Long,18543.47852,-20.10742188,-20.10742188,0,13534.15625,,,,
2024-08-13 13:30:00+00:00,Short,18803.99805,260.5195313,0,260.5195313,13794.67578,,,,
2024-08-22 14:30:00+00:00,Long,19725.06836,-921.0703125,-921.0703125,0,12873.60547,,,,
2024-08-22 15:30:00+00:00,Short,19727.24023,2.171875,0,2.171875,12875.77734,,,,
2024-08-22 16:30:00+00:00,Long,19628.51563,98.72460938,98.72460938,0,12974.50195,,,,
2024-08-23 13:30:00+00:00,Short,19807.42188,178.90625,0,178.90625,13153.4082,,,,
2024-08-23 15:30:00+00:00,Long,19582.63477,224.7871094,224.7871094,0,13378.19531,,,,
2024-08-26 13:30:00+00:00,Short,19541.5332,-41.1015625,0,-41.1015625,13337.09375,,,,
2024-08-27 13:30:00+00:00,Long,19553.11133,-11.578125,-11.578125,0,13325.51563,,,,
2024-08-27 15:30:00+00:00,Short,19551.84961,-1.26171875,0,-1.26171875,13324.25391,,,,
2024-08-27 18:30:00+00:00,Long,19578.28516,-26.43554688,-26.43554688,0,13297.81836,,,,
2024-08-29 14:30:00+00:00,Short,19563.16016,-15.125,0,-15.125,13282.69336,,,,
2024-08-29 16:30:00+00:00,Long,19552.89063,10.26953125,10.26953125,0,13292.96289,,,,
2024-08-30 14:30:00+00:00,Short,19416.125,-136.765625,0,-136.765625,13156.19727,,,,
2024-08-30 15:30:00+00:00,Long,19370.73047,45.39453125,45.39453125,0,13201.5918,,,,
2024-08-30 17:30:00+00:00,Short,19426.35742,55.62695313,0,55.62695313,13257.21875,,,,
2024-09-03 13:30:00+00:00,Long,19270.7793,155.578125,155.578125,0,13412.79688,,,,
2024-09-09 15:30:00+00:00,Short,18643.56641,-627.2128906,0,-627.2128906,12785.58398,,,,
2024-09-09 17:30:00+00:00,Long,18565.74023,77.82617188,77.82617188,0,12863.41016,,,,
2024-09-10 13:30:00+00:00,Short,18754.31641,188.5761719,0,188.5761719,13051.98633,,,,
2024-09-11 13:30:00+00:00,Long,18636.1543,118.1621094,118.1621094,0,13170.14844,,,,
2024-09-11 14:30:00+00:00,Short,18664.69336,28.5390625,0,28.5390625,13198.6875,,,,
2024-09-17 16:30:00+00:00,Long,19432.30078,-767.6074219,-767.6074219,0,12431.08008,,,,
2024-09-17 17:30:00+00:00,Short,19413.4668,-18.83398438,0,-18.83398438,12412.24609,,,,
2024-09-17 18:30:00+00:00,Long,19401.31055,12.15625,12.15625,0,12424.40234,,,,
2024-09-17 19:30:00+00:00,Short,19434.00586,32.6953125,0,32.6953125,12457.09766,,,,
2024-09-18 19:30:00+00:00,Long,19346.3418,87.6640625,87.6640625,0,12544.76172,,,,
2024-09-19 13:30:00+00:00,Short,19880.86523,534.5234375,0,534.5234375,13079.28516,,,,
2024-09-20 17:30:00+00:00,Long,19725.16406,155.7011719,155.7011719,0,13234.98633,,,,
2024-09-20 18:30:00+00:00,Short,19806.26953,81.10546875,0,81.10546875,13316.0918,,,,
2024-09-23 13:30:00+00:00,Long,19870.41602,-64.14648438,-64.14648438,0,13251.94531,,,,
2024-09-24 13:30:00+00:00,Short,19769.31445,-101.1015625,0,-101.1015625,13150.84375,,,,
